"","id","sentence","difficulty"
"3982","3982","j entre aux gardes demain dans les cadets","B2"
"3983","3983","la corse est une petite île au sud de la france dans la mer méditerranée ","A2"
"3984","3984","qu est ce que je vous sers mesdemoiselles ","A1"
"3985","3985","c est une manière de découvrir un endroit en évitant les lieux touristiques et en respectant le milieu naturel ","B1"
"3986","3986","il n y a cependant pas de plats de légumes à la carte ","B1"
"3987","3987","qu est ce que tu fais pour les vacances cette année","A1"
"3988","3988","au printemps 1621 la moitié de ces pèlerins sont morts","B2"
"3989","3989","si le mythe fut réactivé en 1818 on ne peut assimiler le golem à un robot pourvu d une intelligence artificielle ","C1"
"3990","3990","offerte à mes regards dans un moment où mon coeur avait besoin d amour ma vanité de succès ellénore me parut une conquête digne de moi ","C2"
"3991","3991","et dans votre pays ça se passe comment ","A2"
"3992","3992","ce combustible majoritairement composé de cellulose et de plastique permet de chauffer plusieurs installations dont le spa de la ville ","B2"
"3993","3993","un enfant bilingue est éminemment favorisé par l inexistence de toutes les contraintes toutes les censures qui caractérisent l adulte après 13 ans","C2"
"3994","3994","les méthodes de la biologie synthétique qui aboutissent à la création artificielle de systèmes ou de composants biologiques en ajoutant des séquences artificielles d adn à un châssis génétique naturel minimal ou en assemblant des segments d adn artificiel pour créer de toutes pièces un système fonctionnel ","C2"
"3995","3995","à l aise devant la vie séduisant nonchalant souriant au dessus des mesquineries et des jalousies impavide devant l hypocrisie la discourtoisie la vulgarité d âme ","C2"
"3996","3996","pour une meilleure conservation notre chef a transformé ses piments végétariens et son ail en purée en les mixant avec une à deux cuillères d huile","C1"
"3997","3997","il plut toute la nuit et le vent souffla sans cesse contre les carreaux de la ville demeure ","B2"
"3998","3998","sont visés les plans de participation du personnel mis en place par une société en faveur de ses employés sous forme d octroi d actions ou d options ","C2"
"3999","3999","carlos ghosn sera t il le dernier protagoniste de sa folle escapade à demeurer hors d atteinte de la justice ","B2"
"4000","4000","ce licol  le terme licol n est plus très utilisé ","A2"
"4001","4001","en vingt ans leur nombre est passé de 4500 à plus de 30 000 selon la direction du tourisme du ministère de l emploi qui ne recense que les maisons d hôtes labellisées par les principales organisations touristiques ","C1"
"4002","4002","de nombreux reportages s arrêtent sur ces pères là posant sur eux un regard fait de bienveillance d admiration et d étonnement ","B2"
"4003","4003","on a beaucoup discuté de sa mère qui s est cassé le poignet il y a deux mois ","A2"
"4004","4004","malgré les explications d emma dès le duo récitatif où gilbert expose à son maître ashton ses abominables manoeuvres charles en voyant le faux anneau de fiançailles qui doit abuser lucie crut que c était un souvenir d amour envoyé par edgar ","C2"
"4005","4005","je n aime pas sortir la poubelle et je déteste travailler dans le jardin ","A2"
"4006","4006","gutrie petty 2000 citent les initiatives marquantes prises dans ce domaine par skandia ramboll et dow chemicals pour la publication de rapports annuels incluant la notion de capital intellectuel","C2"
"4007","4007","il trouve bizarre que l artiste ait quitté le concert avant la fin samedi soir dernier ","B1"
"4008","4008","andré gide dans les caves du vatican cherche à illustrer la possibilité pour un être humain de réaliser un acte gratuit c est à dire un acte accompli sans raison par le seul effet de sa liberté","C2"
"4009","4009","pas d efforts violents et courts mais des efforts progressifs tous les jours ","B2"
"4010","4010","les incidents sont disposés et gradués vers le point culminant et l effet de la fin qui est un événement capital et décisif satisfaisant toutes les curiosités éveillées au début mettant une barrière à l intérêt et terminant si complètement l histoire racontée qu on ne désire plus savoir ce que deviendront le lendemain les personnages les plus attachants ","C1"
"4011","4011","la cinquantaine marque une rupture dans la vie des femmes car elle est synonyme de transformations physiques et fonctionnelles soulignent elles ","C1"
"4012","4012","je maîtrise le fonctionnement de ce logiciel mais je n en comprends pas la logique ","B1"
"4013","4013","je me contenais à peine lorsqu un autre que moi s entretenait à part avec ellénore  j interrompais brusquement ces entretiens ","C2"
"4014","4014","nous crûmes qu il avait commis une erreur fatale à leur salut mais finalement ils fûrent délivrés pas le destin ","C2"
"4015","4015","j en ferai d autres plus avancées ","B1"
"4016","4016","le gallinacé symbolise à la fois la cérémonie des kapparot célébrée traditionnellement à l approche de yom kippour et la france terre d accueil depuis le début des années 20 pour ce couple juif d origine russe ","B2"
"4017","4017","il entendit aussi beaucoup de bruit dans la ville  en effet un grand mouvement s opérait trois divisions traversaient b quand sur les onze heures du soir la femme du geôlier vint partager ses peines fabrice fut plus aimable encore que de coutume  puis lui prenant les mains   faites moi sortir d ici je jurerai sur l honneur de revenir dans la prison dès qu on aura cessé de se battre ","C1"
"4018","4018","quand je me fus assis je remarquai l omniprésence des papillons","C2"
"4019","4019","la méthode cathartique est une méthode psychothérapique reposant sur la recherche de la catharsis chez le patient pratiquée par freud avant la mise au point de la méthode psychanalytique proprement dite ","C2"
"4020","4020","on est vraiment content que tu sois présente ","A2"
"4021","4021","je déconseille le blanc les harmonies de blanc et le côté ivoire","B2"
"4022","4022","ils rentrèrent se reposer après qu ils eurent fait le tour du lac en chaloupe","C2"
"4023","4023","les écologistes n ont pas réussi à faire exclure les plantations ne comportant qu une seule essence ni l utilisation d espèces aliens et de variétés transgéniques ","C1"
"4024","4024","ce n était plus l automne c était le printemps ","A2"
"4025","4025","il y a aussi une table basse ","A1"
"4026","4026","je te présente marie c est une amie ","A1"
"4027","4027","car joe manchin et kyrsten sinema s étaient déclarés contre cette mesure précise menaçant de faire sombrer l ensemble du plan d aide qui ne compte pas pour l instant de soutien républicain ","B2"
"4028","4028","suivant leur position sociale différente ils avaient des habits des redingotes des vestes des habitsvestes   bons habits entourés de toute la considération d une famille et qui ne sortaient de l armoire que pour les solennités  redingotes à grandes basques flottant au vent à collet cylindrique à poches larges comme des sacs  vestes de gros drap qui accompagnaient ordinairement quelque casquette cerclée de cuivre à sa visière  habits vestes très courts ayant dans le dos deux boutons rapprochés comme une paire d yeux et dont les pans semblaient avoir été coupés à même un seul bloc par la hache du charpentier ","C2"
"4029","4029","je vais te faire voyager tu les reverras ces plages de sable blanc sur lequel u aimals courir avec tes parents avant d aller manger des churros sur le port","C1"
"4030","4030","ne quittez pas je vous passe marc lebrun ","A1"
"4031","4031","pour beaucoup de cyclistes la récompense après plusieurs heures de route c est la découverte des merveilles architecturales de la région ","B1"
"4032","4032","ce sont des jours fe rie s c est a dire des jours pendant lesquels on ne travaille pas","A2"
"4033","4033","on le prenait pour un espion ","B1"
"4034","4034","vous voulez écouter d autres histoires de noël ","A1"
"4035","4035","tu viens d où ","A1"
"4036","4036","il y a là un plus grand équilibre entre le rôle que les communes jouent à travers la planification d affectation et celui des cantons qui limitent les excès en termes d utilisation du sol à travers une planification directrice plus ou moins restrictive en termes de nouvelles extensions urbaines ","C2"
"4037","4037","saul goodman est un avocat véreux et peut être facilement trouvé dans les pages jaunes d albuquerque ","C1"
"4038","4038","il la sentait défectueuse en tout par les bottines non vernies mais assez fines cependant car il avait la coquetterie du pied par la chemise de quatre francs cinquante achetée le matin même au louvre et dont le plastron trop mince ce cassait déjà ","B2"
"4039","4039","il n a pas cours l après midi du mercredi","A1"
"4040","4040","ensuite pour qu il y ait médiation il faut que les deux parties soient d accord ","B1"
"4041","4041","donc pendant que je pédalais ils étaient sûrement assis sur le sable ","A2"
"4042","4042"," c est en représentant mon journal à l émission  à la radio que j ai rencontré le monsieur qui dirigeait alors la station ","B1"
